millis,stamp,datetime,light,temp,vcc
24460000, 1273034710, 2010/5/5 4:45:10, 0, 38.87, 5.10
24461000, 1273034711, 2010/5/5 4:45:11, 0, 38.87, 5.24
24462000, 1273034712, 2010/5/5 4:45:12, 0, 38.87, 5.26
24463000, 1273034713, 2010/5/5 4:45:13, 0, 38.87, 5.24
24464000, 1273034714, 2010/5/5 4:45:14, 0, 38.87, 5.31
24465000, 1273034715, 2010/5/5 4:45:15, 0, 38.87, 5.10
24466000, 1273034716, 2010/5/5 4:45:16, 0, 38.87, 5.24
24467000, 1273034717, 2010/5/5 4:45:17, 0, 38.87, 5.26
24468000, 1273034718, 2010/5/5 4:45:18, 0, 38.29, 5.26
24469000, 1273034719, 2010/5/5 4:45:19, 0, 38.29, 5.12
24470000, 1273034720, 2010/5/5 4:45:20, 0, 38.87, 5.24
24471000, 1273034721, 2010/5/5 4:45:21, 0, 38.87, 5.26
24472000, 1273034722, 2010/5/5 4:45:22, 0, 38.87, 5.26
24473000, 1273034723, 2010/5/5 4:45:23, 0, 38.87, 5.10
24474000, 1273034724, 2010/5/5 4:45:24, 0, 38.29, 5.17
24475000, 1273034725, 2010/5/5 4:45:25, 0, 38.29, 5.26
24476000, 1273034726, 2010/5/5 4:45:26, 0, 38.87, 5.26
24477000, 1273034727, 2010/5/5 4:45:27, 0, 38.87, 5.26
24478000, 1273034728, 2010/5/5 4:45:28, 0, 38.87, 5.12
24479000, 1273034729, 2010/5/5 4:45:29, 0, 38.87, 5.24
24480000, 1273034730, 2010/5/5 4:45:30, 0, 38.87, 5.10
24481000, 1273034731, 2010/5/5 4:45:31, 0, 38.29, 5.29
24482000, 1273034732, 2010/5/5 4:45:32, 0, 38.29, 5.12
24483000, 1273034733, 2010/5/5 4:45:33, 0, 38.29, 5.24
24484000, 1273034734, 2010/5/5 4:45:34, 0, 38.29, 5.26
24485000, 1273034735, 2010/5/5 4:45:35, 0, 38.29, 5.12
24486000, 1273034736, 2010/5/5 4:45:36, 0, 38.29, 5.26
24487000, 1273034737, 2010/5/5 4:45:37, 0, 38.29, 5.29
24488000, 1273034738, 2010/5/5 4:45:38, 0, 38.29, 5.26
24489000, 1273034739, 2010/5/5 4:45:39, 0, 38.29, 5.21
24490000, 1273034740, 2010/5/5 4:45:40, 0, 38.29, 5.34
24491000, 1273034741, 2010/5/5 4:45:41, 0, 38.29, 5.12
24492000, 1273034742, 2010/5/5 4:45:42, 0, 38.29, 5.26
24493000, 1273034743, 2010/5/5 4:45:43, 0, 38.29, 5.26
24494000, 1273034744, 2010/5/5 4:45:44, 0, 38.29, 5.12
24495000, 1273034745, 2010/5/5 4:45:45, 0, 38.29, 5.24
24496000, 1273034746, 2010/5/5 4:45:46, 0, 38.29, 5.29
24497000, 1273034747, 2010/5/5 4:45:47, 0, 38.29, 5.26
24498000, 1273034748, 2010/5/5 4:45:48, 0, 38.29, 5.24
24499000, 1273034749, 2010/5/5 4:45:49, 0, 38.29, 5.31
24500000, 1273034750, 2010/5/5 4:45:50, 0, 38.29, 5.12
24501000, 1273034751, 2010/5/5 4:45:51, 0, 38.29, 5.26
24502000, 1273034752, 2010/5/5 4:45:52, 0, 38.29, 5.26
24503000, 1273034753, 2010/5/5 4:45:53, 0, 38.29, 5.29
24504000, 1273034754, 2010/5/5 4:45:54, 0, 38.29, 5.26
24505000, 1273034755, 2010/5/5 4:45:55, 0, 38.29, 5.29
24506000, 1273034756, 2010/5/5 4:45:56, 0, 38.29, 5.26
24507000, 1273034757, 2010/5/5 4:45:57, 0, 38.29, 5.24
24508000, 1273034758, 2010/5/5 4:45:58, 0, 38.29, 5.31
24509000, 1273034759, 2010/5/5 4:45:59, 0, 38.29, 5.12
24510000, 1273034760, 2010/5/5 4:46:0, 0, 38.29, 5.26
24511000, 1273034761, 2010/5/5 4:46:1, 0, 38.29, 5.26
24512000, 1273034762, 2010/5/5 4:46:2, 0, 38.29, 5.29
24513000, 1273034763, 2010/5/5 4:46:3, 0, 38.29, 5.26
24514000, 1273034764, 2010/5/5 4:46:4, 0, 38.29, 5.26
24515000, 1273034765, 2010/5/5 4:46:5, 0, 38.29, 5.26
24516000, 1273034766, 2010/5/5 4:46:6, 0, 38.29, 5.24
24517000, 1273034767, 2010/5/5 4:46:7, 0, 38.87, 5.31
24518000, 1273034768, 2010/5/5 4:46:8, 0, 38.29, 5.12
24519000, 1273034769, 2010/5/5 4:46:9, 0, 38.29, 5.26
24520000, 1273034770, 2010/5/5 4:46:10, 0, 38.29, 5.26
24521000, 1273034771, 2010/5/5 4:46:11, 0, 38.29, 5.29
24522000, 1273034772, 2010/5/5 4:46:12, 0, 38.29, 5.29
24523000, 1273034773, 2010/5/5 4:46:13, 0, 38.29, 5.26
24524000, 1273034774, 2010/5/5 4:46:14, 0, 38.29, 5.26
24525000, 1273034775, 2010/5/5 4:46:15, 0, 38.29, 5.26
24526000, 1273034776, 2010/5/5 4:46:16, 0, 38.29, 5.31
24527000, 1273034777, 2010/5/5 4:46:17, 0, 38.29, 5.12
24528000, 1273034778, 2010/5/5 4:46:18, 0, 38.29, 5.26
24529000, 1273034779, 2010/5/5 4:46:19, 0, 38.29, 5.26
24530000, 1273034780, 2010/5/5 4:46:20, 0, 38.29, 5.26
24531000, 1273034781, 2010/5/5 4:46:21, 0, 38.29, 5.29
24532000, 1273034782, 2010/5/5 4:46:22, 0, 38.29, 5.29
24533000, 1273034783, 2010/5/5 4:46:23, 0, 38.29, 5.12
24534000, 1273034784, 2010/5/5 4:46:24, 0, 38.29, 5.26
24535000, 1273034785, 2010/5/5 4:46:25, 0, 38.29, 5.12
24536000, 1273034786, 2010/5/5 4:46:26, 0, 38.29, 5.26
24537000, 1273034787, 2010/5/5 4:46:27, 0, 38.29, 5.29
24538000, 1273034788, 2010/5/5 4:46:28, 0, 38.29, 5.29
24539000, 1273034789, 2010/5/5 4:46:29, 0, 38.29, 5.29
24540000, 1273034790, 2010/5/5 4:46:30, 0, 38.29, 5.29
24541000, 1273034791, 2010/5/5 4:46:31, 0, 38.29, 5.29
24542000, 1273034792, 2010/5/5 4:46:32, 0, 38.29, 4.98
24543000, 1273034793, 2010/5/5 4:46:33, 0, 38.29, 5.29
24544000, 1273034794, 2010/5/5 4:46:34, 0, 38.29, 5.12
24545000, 1273034795, 2010/5/5 4:46:35, 0, 38.29, 5.26
24546000, 1273034796, 2010/5/5 4:46:36, 0, 38.29, 5.26
24547000, 1273034797, 2010/5/5 4:46:37, 0, 38.29, 5.29
24548000, 1273034798, 2010/5/5 4:46:38, 0, 38.29, 5.29
24549000, 1273034799, 2010/5/5 4:46:39, 0, 38.29, 5.12
24550000, 1273034800, 2010/5/5 4:46:40, 0, 38.29, 5.26
24551000, 1273034801, 2010/5/5 4:46:41, 0, 38.29, 5.26
24552000, 1273034802, 2010/5/5 4:46:42, 0, 38.29, 5.31
24553000, 1273034803, 2010/5/5 4:46:43, 0, 38.29, 5.12
24554000, 1273034804, 2010/5/5 4:46:44, 0, 38.29, 5.26
24555000, 1273034805, 2010/5/5 4:46:45, 0, 38.29, 5.29
24556000, 1273034806, 2010/5/5 4:46:46, 0, 38.29, 5.29
24557000, 1273034807, 2010/5/5 4:46:47, 0, 38.29, 5.29
24558000, 1273034808, 2010/5/5 4:46:48, 0, 38.29, 5.12
24559000, 1273034809, 2010/5/5 4:46:49, 0, 38.29, 5.26
24560000, 1273034810, 2010/5/5 4:46:50, 0, 38.29, 5.24
24561000, 1273034811, 2010/5/5 4:46:51, 0, 38.29, 5.31
24562000, 1273034812, 2010/5/5 4:46:52, 0, 38.29, 5.12
24563000, 1273034813, 2010/5/5 4:46:53, 0, 38.29, 5.26
24564000, 1273034814, 2010/5/5 4:46:54, 0, 38.29, 5.29
24565000, 1273034815, 2010/5/5 4:46:55, 0, 38.29, 5.12
24566000, 1273034816, 2010/5/5 4:46:56, 0, 38.29, 5.26
24567000, 1273034817, 2010/5/5 4:46:57, 0, 38.29, 5.29
24568000, 1273034818, 2010/5/5 4:46:58, 0, 38.29, 5.29
24569000, 1273034819, 2010/5/5 4:46:59, 0, 38.29, 5.24
24570000, 1273034820, 2010/5/5 4:47:0, 0, 38.29, 5.31
24571000, 1273034821, 2010/5/5 4:47:1, 0, 38.29, 5.12
24572000, 1273034822, 2010/5/5 4:47:2, 0, 38.29, 5.26
24573000, 1273034823, 2010/5/5 4:47:3, 0, 38.29, 5.26
24574000, 1273034824, 2010/5/5 4:47:4, 0, 38.29, 5.29
24575000, 1273034825, 2010/5/5 4:47:5, 0, 38.29, 5.12
24576000, 1273034826, 2010/5/5 4:47:6, 0, 38.29, 5.26
24577000, 1273034827, 2010/5/5 4:47:7, 0, 38.29, 5.26
24578000, 1273034828, 2010/5/5 4:47:8, 0, 38.29, 5.24
24579000, 1273034829, 2010/5/5 4:47:9, 0, 38.29, 5.31
24580000, 1273034830, 2010/5/5 4:47:10, 0, 38.29, 5.12
24581000, 1273034831, 2010/5/5 4:47:11, 0, 38.29, 5.29
24582000, 1273034832, 2010/5/5 4:47:12, 0, 38.29, 5.29
24583000, 1273034833, 2010/5/5 4:47:13, 0, 38.29, 5.29
24584000, 1273034834, 2010/5/5 4:47:14, 0, 38.29, 5.29
24585000, 1273034835, 2010/5/5 4:47:15, 0, 38.29, 5.29
24586000, 1273034836, 2010/5/5 4:47:16, 0, 38.29, 5.29
24587000, 1273034837, 2010/5/5 4:47:17, 0, 38.29, 5.24
24588001, 1273034838, 2010/5/5 4:47:18, 0, 38.29, 5.31
24589000, 1273034839, 2010/5/5 4:47:19, 0, 38.29, 5.12
24590000, 1273034840, 2010/5/5 4:47:20, 0, 38.29, 5.26
24591000, 1273034841, 2010/5/5 4:47:21, 0, 38.29, 5.29
24592000, 1273034842, 2010/5/5 4:47:22, 0, 38.29, 5.29
24593000, 1273034843, 2010/5/5 4:47:23, 0, 38.29, 5.29
24594000, 1273034844, 2010/5/5 4:47:24, 0, 38.29, 5.29
24595000, 1273034845, 2010/5/5 4:47:25, 0, 38.29, 5.29
24596000, 1273034846, 2010/5/5 4:47:26, 0, 38.29, 5.29
24597000, 1273034847, 2010/5/5 4:47:27, 0, 38.29, 5.12
24598000, 1273034848, 2010/5/5 4:47:28, 0, 38.29, 5.26
24599000, 1273034849, 2010/5/5 4:47:29, 0, 38.29, 5.29
24600000, 1273034850, 2010/5/5 4:47:30, 0, 38.29, 5.29
24601000, 1273034851, 2010/5/5 4:47:31, 0, 38.29, 5.29
24602000, 1273034852, 2010/5/5 4:47:32, 0, 38.29, 5.29
24603000, 1273034853, 2010/5/5 4:47:33, 0, 38.29, 5.29
24604000, 1273034854, 2010/5/5 4:47:34, 0, 38.29, 5.12
24605000, 1273034855, 2010/5/5 4:47:35, 0, 38.29, 5.31
24606000, 1273034856, 2010/5/5 4:47:36, 0, 38.29, 5.12
24607000, 1273034857, 2010/5/5 4:47:37, 0, 38.29, 5.26
24608000, 1273034858, 2010/5/5 4:47:38, 0, 38.29, 5.29
24609000, 1273034859, 2010/5/5 4:47:39, 0, 38.29, 5.29
24610000, 1273034860, 2010/5/5 4:47:40, 0, 38.29, 5.29
24611000, 1273034861, 2010/5/5 4:47:41, 0, 38.29, 5.29
24612000, 1273034862, 2010/5/5 4:47:42, 0, 38.29, 5.29
24613000, 1273034863, 2010/5/5 4:47:43, 0, 38.29, 5.10
24614000, 1273034864, 2010/5/5 4:47:44, 0, 38.29, 5.31
24615000, 1273034865, 2010/5/5 4:47:45, 0, 38.29, 5.14
24616000, 1273034866, 2010/5/5 4:47:46, 0, 38.29, 5.26
24617000, 1273034867, 2010/5/5 4:47:47, 0, 38.29, 5.29
24618000, 1273034868, 2010/5/5 4:47:48, 0, 38.29, 5.29
24619001, 1273034869, 2010/5/5 4:47:49, 0, 38.29, 5.29
24620000, 1273034870, 2010/5/5 4:47:50, 0, 38.29, 5.29
24621000, 1273034871, 2010/5/5 4:47:51, 0, 38.29, 5.12
24622000, 1273034872, 2010/5/5 4:47:52, 0, 38.29, 5.24
24623000, 1273034873, 2010/5/5 4:47:53, 0, 38.29, 5.31
24624000, 1273034874, 2010/5/5 4:47:54, 0, 38.29, 5.12
24625000, 1273034875, 2010/5/5 4:47:55, 0, 38.29, 5.26
24626000, 1273034876, 2010/5/5 4:47:56, 0, 38.29, 5.29
24627000, 1273034877, 2010/5/5 4:47:57, 0, 38.29, 5.29
24628000, 1273034878, 2010/5/5 4:47:58, 0, 38.29, 5.29
24629000, 1273034879, 2010/5/5 4:47:59, 0, 38.29, 5.14
24630000, 1273034880, 2010/5/5 4:48:0, 0, 38.29, 5.26
24631000, 1273034881, 2010/5/5 4:48:1, 0, 38.29, 5.26
24632000, 1273034882, 2010/5/5 4:48:2, 0, 38.29, 5.34
24633000, 1273034883, 2010/5/5 4:48:3, 0, 38.29, 5.12
24634000, 1273034884, 2010/5/5 4:48:4, 0, 38.29, 5.26
24635000, 1273034885, 2010/5/5 4:48:5, 0, 38.29, 5.29
24636000, 1273034886, 2010/5/5 4:48:6, 0, 38.29, 5.12
24637000, 1273034887, 2010/5/5 4:48:7, 0, 38.29, 5.26
24638000, 1273034888, 2010/5/5 4:48:8, 0, 38.29, 5.29
24639000, 1273034889, 2010/5/5 4:48:9, 0, 38.29, 5.12
24640000, 1273034890, 2010/5/5 4:48:10, 0, 38.29, 5.24
24641000, 1273034891, 2010/5/5 4:48:11, 0, 38.29, 5.31
24642000, 1273034892, 2010/5/5 4:48:12, 0, 38.29, 5.12
24643000, 1273034893, 2010/5/5 4:48:13, 0, 38.29, 5.26
24644000, 1273034894, 2010/5/5 4:48:14, 0, 38.29, 5.29
24645000, 1273034895, 2010/5/5 4:48:15, 0, 38.29, 5.12
24646000, 1273034896, 2010/5/5 4:48:16, 0, 38.29, 5.26
24647000, 1273034897, 2010/5/5 4:48:17, 0, 38.29, 5.29
24648000, 1273034898, 2010/5/5 4:48:18, 0, 38.29, 5.29
24649001, 1273034899, 2010/5/5 4:48:19, 0, 38.29, 5.26
24650000, 1273034900, 2010/5/5 4:48:20, 0, 38.29, 5.31
24651000, 1273034901, 2010/5/5 4:48:21, 0, 38.29, 5.12
24652000, 1273034902, 2010/5/5 4:48:22, 0, 38.29, 5.26
24653000, 1273034903, 2010/5/5 4:48:23, 0, 38.29, 5.29
24654000, 1273034904, 2010/5/5 4:48:24, 0, 38.29, 5.12
24655000, 1273034905, 2010/5/5 4:48:25, 0, 38.29, 5.26
24656001, 1273034906, 2010/5/5 4:48:26, 0, 38.29, 5.29
24657000, 1273034907, 2010/5/5 4:48:27, 0, 38.29, 5.29
24658000, 1273034908, 2010/5/5 4:48:28, 0, 38.29, 5.29
24659000, 1273034909, 2010/5/5 4:48:29, 0, 38.29, 5.12
24660000, 1273034910, 2010/5/5 4:48:30, 0, 38.29, 5.26
24661000, 1273034911, 2010/5/5 4:48:31, 0, 38.29, 5.29
24662000, 1273034912, 2010/5/5 4:48:32, 0, 38.29, 5.29
24663000, 1273034913, 2010/5/5 4:48:33, 0, 38.29, 5.29
24664000, 1273034914, 2010/5/5 4:48:34, 0, 38.29, 5.29
24665000, 1273034915, 2010/5/5 4:48:35, 0, 38.29, 5.31
24666000, 1273034916, 2010/5/5 4:48:36, 0, 38.29, 5.12
24667000, 1273034917, 2010/5/5 4:48:37, 0, 38.29, 5.31
24668000, 1273034918, 2010/5/5 4:48:38, 0, 38.29, 5.12
24669000, 1273034919, 2010/5/5 4:48:39, 0, 38.29, 5.26
24670000, 1273034920, 2010/5/5 4:48:40, 0, 38.29, 5.29
24671000, 1273034921, 2010/5/5 4:48:41, 0, 38.29, 5.29
24672000, 1273034922, 2010/5/5 4:48:42, 0, 38.29, 5.29
24673000, 1273034923, 2010/5/5 4:48:43, 0, 38.29, 5.29
24674000, 1273034924, 2010/5/5 4:48:44, 0, 38.29, 5.29
24675000, 1273034925, 2010/5/5 4:48:45, 0, 38.29, 5.26
24676000, 1273034926, 2010/5/5 4:48:46, 0, 38.29, 5.34
24677000, 1273034927, 2010/5/5 4:48:47, 0, 38.29, 5.14
24678000, 1273034928, 2010/5/5 4:48:48, 0, 38.29, 5.26
24679000, 1273034929, 2010/5/5 4:48:49, 0, 38.29, 5.29
24680000, 1273034930, 2010/5/5 4:48:50, 0, 38.29, 5.29
24681000, 1273034931, 2010/5/5 4:48:51, 0, 38.29, 5.31
24682000, 1273034932, 2010/5/5 4:48:52, 0, 38.29, 5.29
24683000, 1273034933, 2010/5/5 4:48:53, 0, 38.29, 5.29
24684000, 1273034934, 2010/5/5 4:48:54, 0, 38.29, 5.26
24685000, 1273034935, 2010/5/5 4:48:55, 0, 38.29, 5.34
24686000, 1273034936, 2010/5/5 4:48:56, 0, 38.29, 5.14
24687000, 1273034937, 2010/5/5 4:48:57, 0, 38.29, 5.29
24688000, 1273034938, 2010/5/5 4:48:58, 0, 38.29, 5.31
24689000, 1273034939, 2010/5/5 4:48:59, 0, 38.29, 5.29
24690000, 1273034940, 2010/5/5 4:49:0, 0, 38.29, 5.29
24691000, 1273034941, 2010/5/5 4:49:1, 0, 38.29, 5.29
24692000, 1273034942, 2010/5/5 4:49:2, 0, 38.29, 5.29
24693000, 1273034943, 2010/5/5 4:49:3, 0, 38.29, 5.10
24694000, 1273034944, 2010/5/5 4:49:4, 0, 38.29, 5.31
24695000, 1273034945, 2010/5/5 4:49:5, 0, 38.29, 5.14
24696001, 1273034946, 2010/5/5 4:49:6, 0, 38.29, 5.29
24697000, 1273034947, 2010/5/5 4:49:7, 0, 38.29, 5.29
24698000, 1273034948, 2010/5/5 4:49:8, 0, 38.29, 5.29
24699000, 1273034949, 2010/5/5 4:49:9, 0, 38.29, 5.29
24700000, 1273034950, 2010/5/5 4:49:10, 0, 38.29, 5.12
24701000, 1273034951, 2010/5/5 4:49:11, 0, 38.29, 5.29
24702000, 1273034952, 2010/5/5 4:49:12, 0, 37.71, 5.26
24703000, 1273034953, 2010/5/5 4:49:13, 0, 38.29, 5.34
24704000, 1273034954, 2010/5/5 4:49:14, 0, 38.29, 5.14
24705000, 1273034955, 2010/5/5 4:49:15, 0, 38.29, 5.29
24706000, 1273034956, 2010/5/5 4:49:16, 0, 37.71, 5.29
24707000, 1273034957, 2010/5/5 4:49:17, 0, 38.29, 5.29
24708000, 1273034958, 2010/5/5 4:49:18, 0, 38.29, 5.29
24709000, 1273034959, 2010/5/5 4:49:19, 0, 38.29, 5.14
24710000, 1273034960, 2010/5/5 4:49:20, 0, 38.29, 5.29
24711000, 1273034961, 2010/5/5 4:49:21, 0, 38.29, 5.26
24712000, 1273034962, 2010/5/5 4:49:22, 0, 38.29, 5.34
24713000, 1273034963, 2010/5/5 4:49:23, 0, 38.29, 5.14
24714000, 1273034964, 2010/5/5 4:49:24, 0, 38.29, 5.26
24715000, 1273034965, 2010/5/5 4:49:25, 0, 38.29, 5.29
24716000, 1273034966, 2010/5/5 4:49:26, 0, 38.29, 5.29
24717000, 1273034967, 2010/5/5 4:49:27, 0, 38.29, 5.29
24718000, 1273034968, 2010/5/5 4:49:28, 0, 38.29, 5.14
24719000, 1273034969, 2010/5/5 4:49:29, 0, 38.29, 5.29
24720000, 1273034970, 2010/5/5 4:49:30, 0, 38.29, 5.31
24721000, 1273034971, 2010/5/5 4:49:31, 0, 38.29, 5.12
24722000, 1273034972, 2010/5/5 4:49:32, 0, 38.29, 5.29
24723000, 1273034973, 2010/5/5 4:49:33, 0, 38.29, 5.29
24724000, 1273034974, 2010/5/5 4:49:34, 0, 38.29, 5.29
24725000, 1273034975, 2010/5/5 4:49:35, 0, 38.29, 5.14
24726000, 1273034976, 2010/5/5 4:49:36, 0, 38.29, 5.26
24727000, 1273034977, 2010/5/5 4:49:37, 0, 38.29, 5.31
24728000, 1273034978, 2010/5/5 4:49:38, 0, 38.29, 5.14
24729000, 1273034979, 2010/5/5 4:49:39, 0, 38.29, 5.34
24730000, 1273034980, 2010/5/5 4:49:40, 0, 38.29, 5.14
24731000, 1273034981, 2010/5/5 4:49:41, 0, 38.29, 5.29
24732000, 1273034982, 2010/5/5 4:49:42, 0, 38.29, 5.29
24733000, 1273034983, 2010/5/5 4:49:43, 0, 38.29, 5.29
24734000, 1273034984, 2010/5/5 4:49:44, 0, 38.29, 5.14
24735000, 1273034985, 2010/5/5 4:49:45, 0, 38.29, 5.29
24736000, 1273034986, 2010/5/5 4:49:46, 0, 38.29, 5.31
24737000, 1273034987, 2010/5/5 4:49:47, 0, 38.29, 5.26
24738000, 1273034988, 2010/5/5 4:49:48, 0, 38.29, 5.34
24739000, 1273034989, 2010/5/5 4:49:49, 0, 38.29, 5.14
24740000, 1273034990, 2010/5/5 4:49:50, 0, 38.29, 5.29
24741000, 1273034991, 2010/5/5 4:49:51, 0, 37.71, 5.31
24742000, 1273034992, 2010/5/5 4:49:52, 0, 37.71, 5.29
24743000, 1273034993, 2010/5/5 4:49:53, 0, 38.29, 5.31
24744000, 1273034994, 2010/5/5 4:49:54, 0, 38.29, 5.29
24745000, 1273034995, 2010/5/5 4:49:55, 0, 38.29, 5.31
24746000, 1273034996, 2010/5/5 4:49:56, 0, 38.29, 5.26
24747000, 1273034997, 2010/5/5 4:49:57, 0, 38.29, 5.34
24748000, 1273034998, 2010/5/5 4:49:58, 0, 38.29, 5.14
24749000, 1273034999, 2010/5/5 4:49:59, 0, 38.29, 5.29
24750000, 1273035000, 2010/5/5 4:50:0, 0, 37.71, 5.31
24751000, 1273035001, 2010/5/5 4:50:1, 0, 37.71, 5.14
24752000, 1273035002, 2010/5/5 4:50:2, 0, 38.29, 5.29
24753000, 1273035003, 2010/5/5 4:50:3, 0, 37.71, 5.31
24754000, 1273035004, 2010/5/5 4:50:4, 0, 38.29, 5.31
24755000, 1273035005, 2010/5/5 4:50:5, 0, 37.71, 5.26
24756000, 1273035006, 2010/5/5 4:50:6, 0, 37.71, 5.34
24757000, 1273035007, 2010/5/5 4:50:7, 0, 38.29, 5.14
24758000, 1273035008, 2010/5/5 4:50:8, 0, 37.71, 5.29
24759000, 1273035009, 2010/5/5 4:50:9, 0, 37.71, 5.31
24760000, 1273035010, 2010/5/5 4:50:10, 0, 38.29, 5.31
24761000, 1273035011, 2010/5/5 4:50:11, 0, 37.71, 5.31
24762000, 1273035012, 2010/5/5 4:50:12, 0, 37.71, 5.31
24763000, 1273035013, 2010/5/5 4:50:13, 0, 37.71, 5.31
24764000, 1273035014, 2010/5/5 4:50:14, 0, 37.71, 5.26
24765000, 1273035015, 2010/5/5 4:50:15, 0, 37.71, 5.34
24766000, 1273035016, 2010/5/5 4:50:16, 0, 38.29, 5.14
24767000, 1273035017, 2010/5/5 4:50:17, 0, 37.71, 5.29
24768000, 1273035018, 2010/5/5 4:50:18, 0, 38.29, 5.31
24769000, 1273035019, 2010/5/5 4:50:19, 0, 38.29, 5.31
24770000, 1273035020, 2010/5/5 4:50:20, 0, 37.71, 5.31
24771002, 1273035021, 2010/5/5 4:50:21, 0, 37.71, 5.31
24772000, 1273035022, 2010/5/5 4:50:22, 0, 37.71, 5.31
24773000, 1273035023, 2010/5/5 4:50:23, 0, 37.71, 5.10
24774000, 1273035024, 2010/5/5 4:50:24, 0, 37.71, 5.36
24775000, 1273035025, 2010/5/5 4:50:25, 0, 37.71, 5.14
24776000, 1273035026, 2010/5/5 4:50:26, 0, 38.29, 5.29
24777000, 1273035027, 2010/5/5 4:50:27, 0, 37.71, 5.31
24778000, 1273035028, 2010/5/5 4:50:28, 0, 37.71, 5.31
24779000, 1273035029, 2010/5/5 4:50:29, 0, 37.71, 5.31
24780000, 1273035030, 2010/5/5 4:50:30, 0, 37.71, 5.31
24781001, 1273035031, 2010/5/5 4:50:31, 0, 38.29, 5.14
24782000, 1273035032, 2010/5/5 4:50:32, 0, 37.71, 5.34
24783000, 1273035033, 2010/5/5 4:50:33, 0, 37.71, 5.14
24784000, 1273035034, 2010/5/5 4:50:34, 0, 37.71, 5.29
24785000, 1273035035, 2010/5/5 4:50:35, 0, 37.71, 5.31
24786000, 1273035036, 2010/5/5 4:50:36, 0, 37.71, 5.31
24787000, 1273035037, 2010/5/5 4:50:37, 0, 37.71, 5.31
24788000, 1273035038, 2010/5/5 4:50:38, 0, 37.71, 5.31
24789000, 1273035039, 2010/5/5 4:50:39, 0, 37.71, 5.14
24790001, 1273035040, 2010/5/5 4:50:40, 0, 37.71, 5.26
24791000, 1273035041, 2010/5/5 4:50:41, 0, 37.71, 5.34
24792000, 1273035042, 2010/5/5 4:50:42, 0, 37.71, 5.14
24793001, 1273035043, 2010/5/5 4:50:43, 0, 37.71, 5.29
24794000, 1273035044, 2010/5/5 4:50:44, 0, 37.71, 5.31
24795000, 1273035045, 2010/5/5 4:50:45, 0, 37.71, 5.14
24796000, 1273035046, 2010/5/5 4:50:46, 0, 37.71, 5.29
24797000, 1273035047, 2010/5/5 4:50:47, 0, 37.71, 5.31
24798000, 1273035048, 2010/5/5 4:50:48, 0, 37.71, 5.14
24799000, 1273035049, 2010/5/5 4:50:49, 0, 37.71, 5.26
24800000, 1273035050, 2010/5/5 4:50:50, 0, 37.71, 5.34
24801000, 1273035051, 2010/5/5 4:50:51, 0, 37.71, 5.14
24802000, 1273035052, 2010/5/5 4:50:52, 0, 37.71, 5.29
24803000, 1273035053, 2010/5/5 4:50:53, 0, 37.71, 5.31
24804001, 1273035054, 2010/5/5 4:50:54, 0, 37.71, 5.31
24805000, 1273035055, 2010/5/5 4:50:55, 0, 37.71, 5.31
24806000, 1273035056, 2010/5/5 4:50:56, 0, 37.71, 5.14
24807000, 1273035057, 2010/5/5 4:50:57, 0, 37.71, 5.29
24808001, 1273035058, 2010/5/5 4:50:58, 0, 37.71, 5.29
24809000, 1273035059, 2010/5/5 4:50:59, 0, 37.71, 5.36
24810000, 1273035060, 2010/5/5 4:51:0, 0, 37.71, 5.14
24811000, 1273035061, 2010/5/5 4:51:1, 0, 37.71, 5.29
24812000, 1273035062, 2010/5/5 4:51:2, 0, 37.71, 5.31
24813000, 1273035063, 2010/5/5 4:51:3, 0, 37.71, 5.31
24814000, 1273035064, 2010/5/5 4:51:4, 0, 37.71, 5.31
24815000, 1273035065, 2010/5/5 4:51:5, 0, 37.71, 5.14
24816000, 1273035066, 2010/5/5 4:51:6, 0, 37.71, 5.29
24817000, 1273035067, 2010/5/5 4:51:7, 0, 37.71, 5.26
24818000, 1273035068, 2010/5/5 4:51:8, 0, 37.71, 5.34
24819000, 1273035069, 2010/5/5 4:51:9, 0, 37.71, 5.14
24820000, 1273035070, 2010/5/5 4:51:10, 0, 37.71, 5.29
24821000, 1273035071, 2010/5/5 4:51:11, 0, 37.71, 5.31
24822000, 1273035072, 2010/5/5 4:51:12, 0, 37.71, 5.31
24823000, 1273035073, 2010/5/5 4:51:13, 0, 37.71, 5.31
24824000, 1273035074, 2010/5/5 4:51:14, 0, 37.71, 5.31
24825000, 1273035075, 2010/5/5 4:51:15, 0, 37.71, 5.31
24826000, 1273035076, 2010/5/5 4:51:16, 0, 37.71, 5.29
24827000, 1273035077, 2010/5/5 4:51:17, 0, 37.71, 5.34
24828000, 1273035078, 2010/5/5 4:51:18, 0, 37.71, 5.14
24829000, 1273035079, 2010/5/5 4:51:19, 0, 37.71, 5.29
24830000, 1273035080, 2010/5/5 4:51:20, 0, 37.71, 5.31
24831000, 1273035081, 2010/5/5 4:51:21, 0, 37.71, 5.31
24832000, 1273035082, 2010/5/5 4:51:22, 0, 37.71, 5.31
24833000, 1273035083, 2010/5/5 4:51:23, 0, 37.71, 5.31
24834000, 1273035084, 2010/5/5 4:51:24, 0, 37.71, 5.31
24835000, 1273035085, 2010/5/5 4:51:25, 0, 37.71, 5.31
24836000, 1273035086, 2010/5/5 4:51:26, 0, 37.71, 5.14
